,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,highVarProb,long_exposure,long_value,longs_count,lowVarProb,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2009-10-14 20:00:00+00:00,191.29,0.23430336923415535,0.8256599680500003,0.29664301467880516,1.2412419449326277,0.3534645483881607,0.45624401780542995,0.0,6387.906805000008,176178.09,176178.09,0.0,0.9650104240833907,0.5190967759206384,176178.09,176178.09,1,0.4809032240793616,-0.09466805590926711,0.9650104240833907,0.9650104240833907,[],2009-10-14 20:00:00+00:00,2009-10,2009-10-14 13:31:00+00:00,1169.6699999999837,182565.996805,"[{'amount': 921L, 'last_sale_price': 191.29, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.006448146004948363,3.3903549248929483,0.0,0.0,0,6.21989623801739,6387.906805000008,175008.42,175008.42,198,[],0.0
2009-10-15 20:00:00+00:00,190.56,0.23383747403092778,0.8189366680500003,0.29241424322347925,1.2326889279437583,0.3526899578029903,0.45650262534477726,0.0,6387.906805000008,175505.76,175505.76,0.0,0.9648810927988593,0.5945245420834882,175505.76,175505.76,1,0.40547545791651196,-0.09466805590926711,0.9650104240833907,0.9648810927988593,[],2009-10-15 20:00:00+00:00,2009-10,2009-10-15 13:31:00+00:00,-672.3299999999872,181893.66680500002,"[{'amount': 921L, 'last_sale_price': 190.56, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0036826682502005825,3.360095676161449,0.0,0.0,0,6.1643809348308745,6387.906805000008,176178.09,176178.09,199,[],0.0
2009-10-16 20:00:00+00:00,188.05,0.23392480614540828,0.7958195680500004,0.28104114945458375,1.203280609256002,0.3523481746127159,0.4578948223825541,0.0,6387.906805000008,173194.05000000002,173194.05000000002,0.0,0.9644290165969382,0.7272051402117348,173194.05000000002,173194.05000000002,1,0.2727948597882651,-0.09466805590926711,0.9650104240833907,0.9644290165969382,[],2009-10-16 20:00:00+00:00,2009-10,2009-10-16 13:31:00+00:00,-2311.709999999992,179581.95680500002,"[{'amount': 921L, 'last_sale_price': 188.05, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.012709128583780038,3.2735912646099887,0.0,0.0,0,5.985440023361946,6387.906805000008,175505.76,175505.76,200,[],0.0
2009-10-19 20:00:00+00:00,189.86,0.23344397570991168,0.8124896680500004,0.2855349455412743,1.2244874048037468,0.3515186737155583,0.4581017692561157,0.0,6387.906805000008,174861.06000000003,174861.06000000003,0.0,0.9647561753448639,0.5019748364179337,174861.06000000003,174861.06000000003,1,0.4980251635820662,-0.09466805590926711,0.9650104240833907,0.9647561753448639,[],2009-10-19 20:00:00+00:00,2009-10,2009-10-19 13:31:00+00:00,1667.0100000000093,181248.96680500003,"[{'amount': 921L, 'last_sale_price': 189.86, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.009282725445575402,3.3138675845563803,0.0,0.0,0,6.0617246465093855,6387.906805000008,173194.05000000002,173194.05000000002,201,[],0.0
2009-10-20 20:00:00+00:00,198.76,0.23757491031706493,0.89445866805,0.30300056104414,1.3287639132981814,0.3538640623240165,0.46771173366738106,0.0,6387.906805000008,183057.96,183057.96,0.0,0.966281097008175,0.9963957576170255,183057.96,183057.96,1,0.0036042423829746205,-0.09466805590926711,0.966281097008175,0.966281097008175,[],2009-10-20 20:00:00+00:00,2009-10,2009-10-20 13:31:00+00:00,8196.899999999965,189445.866805,"[{'amount': 921L, 'last_sale_price': 198.76, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.04522453365937662,3.47760389765806,0.0,0.0,0,6.489880898815069,6387.906805000008,174861.06000000003,174861.06000000003,202,[],0.0
2009-10-21 20:00:00+00:00,204.92000000000002,0.23884159835549199,0.95119226805,0.31637866138449267,1.4009373169302841,0.3542246976206875,0.4714550687661748,0.0,6387.906805000008,188731.32,188731.32,0.0,0.9672615205092833,0.8549836628739967,188731.32,188731.32,1,0.14501633712600326,-0.09466805590926711,0.9672615205092833,0.9672615205092833,[],2009-10-21 20:00:00+00:00,2009-10,2009-10-21 13:31:00+00:00,5673.360000000015,195119.226805,"[{'amount': 921L, 'last_sale_price': 204.92000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.029947129993813437,3.5977705686827277,0.0,0.0,0,6.766620290627874,6387.906805000008,183057.96,183057.96,203,[],0.0
2009-10-22 20:00:00+00:00,205.20000000000002,0.23826389701077394,0.9537710680500002,0.3156436311341857,1.4042179261862886,0.3533690824310599,0.4714733857909127,0.0,6387.906805000008,188989.2,188989.2,0.0,0.9673047323227302,0.42676083571862766,188989.2,188989.2,1,0.5732391642813724,-0.09466805590926711,0.9673047323227302,0.9673047323227302,[],2009-10-22 20:00:00+00:00,2009-10,2009-10-22 13:31:00+00:00,257.88000000000466,195377.10680500002,"[{'amount': 921L, 'last_sale_price': 205.20000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.001321653453750793,3.595667128300912,0.0,0.0,0,6.762902999487925,6387.906805000008,188731.32,188731.32,204,[],0.0
2009-10-23 20:00:00+00:00,203.94,0.23790464665885264,0.9421664680499999,0.3098461162323631,1.3894551845342678,0.3527012815410114,0.4719275033680335,0.0,6387.906805000008,187828.74,187828.74,0.0,0.9671093754830724,0.7723181240069767,187828.74,187828.74,1,0.22768187599302334,-0.09466805590926711,0.9673047323227302,0.9671093754830724,[],2009-10-23 20:00:00+00:00,2009-10,2009-10-23 13:31:00+00:00,-1160.460000000021,194216.646805,"[{'amount': 921L, 'last_sale_price': 203.94, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.00593959046163095,3.552840238469737,0.0,0.0,0,6.679546704626844,6387.906805000008,188989.2,188989.2,205,[],0.0
2009-10-26 20:00:00+00:00,202.48000000000002,0.23759576329703763,0.9287198680500002,0.30338992553606836,1.3723491505565293,0.35207628828513765,0.47247694546778385,0.0,6387.906805000008,186484.08000000002,186484.08000000002,0.0,0.966880069465669,0.6210147087445418,186484.08000000002,186484.08000000002,1,0.37898529125545816,-0.09466805590926711,0.9673047323227302,0.966880069465669,[],2009-10-26 20:00:00+00:00,2009-10,2009-10-26 13:31:00+00:00,-1344.6599999999744,192871.98680500002,"[{'amount': 921L, 'last_sale_price': 202.48000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.006923505384942907,3.504543035377139,0.0,0.0,0,6.584117067525945,6387.906805000008,187828.74,187828.74,206,[],0.0
2009-10-27 20:00:00+00:00,197.37,0.2389815221202929,0.88165676805,0.2824273568944995,1.312478031634444,0.35274431102751647,0.47645007683854845,0.0,6387.906805000008,181777.77000000002,181777.77000000002,0.0,0.96605168958832,0.9719084818363707,181777.77000000002,181777.77000000002,1,0.02809151816362923,-0.09466805590926711,0.9673047323227302,0.96605168958832,[],2009-10-27 20:00:00+00:00,2009-10,2009-10-27 13:31:00+00:00,-4706.309999999998,188165.67680500002,"[{'amount': 921L, 'last_sale_price': 197.37, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.024401210761406444,3.3430878438722704,0.0,0.0,0,6.193275664024927,6387.906805000008,186484.08000000002,186484.08000000002,207,[],0.0
2009-10-28 20:00:00+00:00,192.4,0.2403170133939783,0.8358830680499998,0.2620998042456827,1.2542472173403607,0.3533844554123282,0.4802970525539078,0.0,6387.906805000008,177200.4,177200.4,0.0,0.9652052632535852,1.0,177200.4,177200.4,1,1.4075586255182112e-24,-0.09466805590926711,0.9673047323227302,0.9652052632535852,[],2009-10-28 20:00:00+00:00,2009-10,2009-10-28 13:31:00+00:00,-4577.370000000024,183588.306805,"[{'amount': 921L, 'last_sale_price': 192.4, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.024326275002553466,3.185887479956424,0.0,0.0,0,5.824612084300382,6387.906805000008,181777.77000000002,181777.77000000002,208,[],0.0
2009-10-29 20:00:00+00:00,196.35,0.2404454494558975,0.8722625680499998,0.27134079476508033,1.3005272407732837,0.352991921554392,0.4817092723835256,0.0,6387.906805000008,180838.35,180838.35,0.0,0.965881351718455,0.9188873170881999,180838.35,180838.35,1,0.08111268291180006,-0.09466805590926711,0.9673047323227302,0.965881351718455,[],2009-10-29 20:00:00+00:00,2009-10,2009-10-29 13:31:00+00:00,3637.9500000000116,187226.256805,"[{'amount': 921L, 'last_sale_price': 196.35, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.019815804521058578,3.2683190244560625,0.0,0.0,0,5.992865563948854,6387.906805000008,177200.4,177200.4,209,[],0.0
2009-10-30 20:00:00+00:00,188.5,0.2441873627760022,0.7999640680499998,0.238110164346942,1.208553016988867,0.3554622307322476,0.49029037137165665,0.0,6387.906805000008,173608.5,173608.5,0.0,0.9645109204212039,0.9998305736437818,173608.5,173608.5,1,0.00016942635621815746,-0.09466805590926711,0.9673047323227302,0.9645109204212039,[],2009-10-30 20:00:00+00:00,2009-10,2009-10-30 13:31:00+00:00,-7229.850000000006,179996.406805,"[{'amount': 921L, 'last_sale_price': 188.5, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.03861557734143051,3.0131436007393386,0.0,0.0,0,5.351534822707319,6387.906805000008,180838.35,180838.35,210,[],0.0
2009-11-02 21:00:00+00:00,189.31,0.2436089481199013,0.8074241680499996,0.23941257185370843,1.2180433509080233,0.35461500414181707,0.4902931652217659,0.0,6387.906805000008,174354.51,174354.51,0.0,0.9646574007478731,0.7016994194290553,174354.51,174354.51,1,0.2983005805709448,-0.09466805590926711,0.9673047323227302,0.9646574007478731,[],2009-11-02 21:00:00+00:00,2009-11,2009-11-02 14:31:00+00:00,746.0100000000093,180742.41680500002,"[{'amount': 921L, 'last_sale_price': 189.31, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.004144582734966429,3.0263028278324677,0.0,0.0,0,5.374926649384774,6387.906805000008,173608.5,173608.5,211,[],0.0
2009-11-03 21:00:00+00:00,188.75,0.2431126521445592,0.8022665680499994,0.23645808912322894,1.2114821323960139,0.353855698249876,0.49044926194352323,0.0,6387.906805000008,173838.75,173838.75,0.0,0.9645562597773117,0.5408845562882549,173838.75,173838.75,1,0.45911544371174495,-0.09466805590926711,0.9673047323227302,0.9645562597773117,[],2009-11-03 21:00:00+00:00,2009-11,2009-11-03 14:31:00+00:00,-515.7600000000093,180226.656805,"[{'amount': 921L, 'last_sale_price': 188.75, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0028535637019641014,3.0042243758452103,0.0,0.0,0,5.336067707025581,6387.906805000008,174354.51,174354.51,212,[],0.0
2009-11-04 21:00:00+00:00,190.81,0.24268049992721635,0.8212391680499995,0.24118743518399666,1.2356180433509052,0.3531003258334376,0.4907273257506765,0.0,6387.906805000008,175736.01,175736.01,0.0,0.9649254918460844,0.4853651072173254,175736.01,175736.01,1,0.5146348927826747,-0.09466805590926711,0.9673047323227302,0.9649254918460844,[],2009-11-04 21:00:00+00:00,2009-11,2009-11-04 14:31:00+00:00,1897.2600000000093,182123.91680500002,"[{'amount': 921L, 'last_sale_price': 190.81, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.010527077590152478,3.046765533642401,0.0,0.0,0,5.414734801989887,6387.906805000008,173838.75,173838.75,213,[],0.0
2009-11-05 21:00:00+00:00,194.03,0.24254315092322157,0.8508953680499993,0.24860010729980186,1.2733450497949588,0.3525462136678216,0.49158483810580567,0.0,6387.906805000008,178701.63,178701.63,0.0,0.9654874774918804,0.5620979188506631,178701.63,178701.63,1,0.4379020811493369,-0.09466805590926711,0.9673047323227302,0.9654874774918804,[],2009-11-05 21:00:00+00:00,2009-11,2009-11-05 14:31:00+00:00,2965.6199999999953,185089.536805,"[{'amount': 921L, 'last_sale_price': 194.03, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.01628352855586379,3.113303674223827,0.0,0.0,0,5.542821086372171,6387.906805000008,175736.01,175736.01,214,[],0.0
2009-11-06 21:00:00+00:00,194.34,0.24198091734895083,0.8537504680499997,0.2483257164776476,1.2769771528998213,0.35173188232210856,0.49159025106969867,0.0,6387.906805000008,178987.14,178987.14,0.0,0.9655406328138675,0.42567021957465334,178987.14,178987.14,1,0.5743297804253465,-0.09466805590926711,0.9673047323227302,0.9655406328138675,[],2009-11-06 21:00:00+00:00,2009-11,2009-11-06 14:31:00+00:00,285.5100000000093,185375.04680500002,"[{'amount': 921L, 'last_sale_price': 194.34, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0015425507293846952,3.113494908391917,0.0,0.0,0,5.543218310920645,6387.906805000008,178701.63,178701.63,215,[],0.0
2009-11-09 21:00:00+00:00,201.46,0.243938465848168,0.9193256680499995,0.2621045678814855,1.3603983596953686,0.3526708348480009,0.49659249539339595,0.0,6387.906805000008,185544.66,185544.66,0.0,0.9667179629213734,0.9852188682599043,185544.66,185544.66,1,0.014781131740095555,-0.09466805590926711,0.9673047323227302,0.9667179629213734,[],2009-11-09 21:00:00+00:00,2009-11,2009-11-09 14:31:00+00:00,6557.5199999999895,191932.566805,"[{'amount': 921L, 'last_sale_price': 201.46, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.035374340360372125,3.243393462842049,0.0,0.0,0,5.834723431520769,6387.906805000008,178987.14,178987.14,216,[],0.0
2009-11-10 21:00:00+00:00,202.98000000000002,0.24341430746783388,0.9333248680499995,0.2649324801246265,1.3782073813708227,0.3518716768017528,0.49667049088874093,0.0,6387.906805000008,186944.58000000002,186944.58000000002,0.0,0.9669589580594232,0.2896646074755127,186944.58000000002,186944.58000000002,1,0.7103353925244872,-0.09466805590926711,0.9673047323227302,0.9669589580594232,[],2009-11-10 21:00:00+00:00,2009-11,2009-11-10 14:31:00+00:00,1399.9200000000128,193332.48680500002,"[{'amount': 921L, 'last_sale_price': 202.98000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.007293811692844709,3.270196551186836,0.0,0.0,0,5.883873121879361,6387.906805000008,185544.66,185544.66,217,[],0.0
2009-11-11 21:00:00+00:00,203.25,0.24286114244122609,0.9358115680499992,0.26442792933950915,1.3813708260105417,0.3510739465994946,0.496682122568745,0.0,6387.906805000008,187193.25,187193.25,0.0,0.9670014018387403,0.4986168443590914,187193.25,187193.25,1,0.5013831556409085,-0.09466805590926711,0.9673047323227302,0.9670014018387403,[],2009-11-11 21:00:00+00:00,2009-11,2009-11-11 14:31:00+00:00,248.6699999999837,193581.156805,"[{'amount': 921L, 'last_sale_price': 203.25, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0012862297698099656,3.2687321699425187,0.0,0.0,0,5.8813779911909565,6387.906805000008,186944.58000000002,186944.58000000002,218,[],0.0
2009-11-12 21:00:00+00:00,201.99,0.24250197434938306,0.9242069680499994,0.2594572008817646,1.3666080843585209,0.35044641618868977,0.49706955566672656,0.0,6387.906805000008,186032.79,186032.79,0.0,0.966802392304641,0.6014340152481901,186032.79,186032.79,1,0.39856598475180993,-0.09466805590926711,0.9673047323227302,0.966802392304641,[],2009-11-12 21:00:00+00:00,2009-11,2009-11-12 14:31:00+00:00,-1160.4599999999919,192420.696805,"[{'amount': 921L, 'last_sale_price': 201.99, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0059946950372290475,3.230180492899461,0.0,0.0,0,5.8100923836768015,6387.906805000008,187193.25,187193.25,219,[],0.0
2009-11-13 21:00:00+00:00,204.45000000000002,0.2421253935782331,0.9468635680499995,0.2644573215113488,1.3954305799648479,0.3497501241865445,0.4974208352437673,0.0,6387.906805000008,188298.45,188298.45,0.0,0.9671887290417674,0.4895505251962555,188298.45,188298.45,1,0.5104494748037445,-0.09466805590926711,0.9673047323227302,0.9671887290417674,[],2009-11-13 21:00:00+00:00,2009-11,2009-11-13 14:31:00+00:00,2265.6600000000035,194686.35680500002,"[{'amount': 921L, 'last_sale_price': 204.45000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.011774513020790245,3.2762022021729966,0.0,0.0,0,5.897137983018666,6387.906805000008,186032.79,186032.79,220,[],0.0
2009-11-16 21:00:00+00:00,206.63,0.24169561396453182,0.9669413680499994,0.26871665610059664,1.4209724663151704,0.34902217552157805,0.49765968333239424,0.0,6387.906805000008,190306.22999999998,190306.22999999998,0.0,0.9675236541934501,0.44611758892540465,190306.22999999998,190306.22999999998,1,0.5538824110745952,-0.09466805590926711,0.9675236541934501,0.9675236541934501,[],2009-11-16 21:00:00+00:00,2009-11,2009-11-16 14:31:00+00:00,2007.7799999999697,196694.136805,"[{'amount': 921L, 'last_sale_price': 206.63, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.01031289522773804,3.3158312660881464,0.0,0.0,0,5.971401050597532,6387.906805000008,188298.45,188298.45,221,[],0.0
2009-11-17 21:00:00+00:00,207.0,0.24115310444563828,0.9703490680499995,0.26845575085669665,1.425307557117748,0.3482414768479722,0.49766485753785694,0.0,6387.906805000008,190647.0,190647.0,0.0,0.9675798217250817,0.3957945788149797,190647.0,190647.0,1,0.6042054211850203,-0.09466805590926711,0.9675798217250817,0.9675798217250817,[],2009-11-17 21:00:00+00:00,2009-11,2009-11-17 14:31:00+00:00,340.7700000000186,197034.906805,"[{'amount': 921L, 'last_sale_price': 207.0, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0017324868221051393,3.316475952990583,0.0,0.0,0,5.972623086777412,6387.906805000008,190306.22999999998,190306.22999999998,222,[],0.0
2009-11-18 21:00:00+00:00,205.96,0.2407609148494811,0.9607706680499997,0.2642702331321399,1.4131224370240165,0.34759569974500254,0.49796162127612104,0.0,6387.906805000008,189689.16,189689.16,0.0,0.9674214485707662,0.5468492790669295,189689.16,189689.16,1,0.45315072093307057,-0.09466805590926711,0.9675798217250817,0.9674214485707662,[],2009-11-18 21:00:00+00:00,2009-11,2009-11-18 14:31:00+00:00,-957.8399999999965,196077.066805,"[{'amount': 921L, 'last_sale_price': 205.96, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.004861270601903778,3.2841649902203,0.0,0.0,0,5.913678101369983,6387.906805000008,190647.0,190647.0,223,[],0.0
2009-11-19 21:00:00+00:00,200.51,0.24214650119293876,0.9105761680499995,0.24519919747751426,1.3492677211482107,0.34833642742335413,0.5017906346906741,0.0,6387.906805000008,184669.71,184669.71,0.0,0.9665655475462163,0.9931871168559074,184669.71,184669.71,1,0.0068128831440925335,-0.09466805590926711,0.9675798217250817,0.9665655475462163,[],2009-11-19 21:00:00+00:00,2009-11,2009-11-19 14:31:00+00:00,-5019.450000000012,191057.616805,"[{'amount': 921L, 'last_sale_price': 200.51, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.025599373153576854,3.131861764298513,0.0,0.0,0,5.570387181355144,6387.906805000008,189689.16,189689.16,224,[],0.0
2009-11-20 21:00:00+00:00,199.92000000000002,0.24168479530941578,0.9051422680499996,0.24242360106052938,1.3423550087873437,0.34763697964441015,0.5019424933158683,0.0,6387.906805000008,184126.32,184126.32,0.0,0.966470184866885,0.37056402186553383,184126.32,184126.32,1,0.6294359781344662,-0.09466805590926711,0.9675798217250817,0.966470184866885,[],2009-11-20 21:00:00+00:00,2009-11,2009-11-20 14:31:00+00:00,-543.3899999999849,190514.226805,"[{'amount': 921L, 'last_sale_price': 199.92000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0028441158697932734,3.110718765662249,0.0,0.0,0,5.533186913773133,6387.906805000008,184669.71,184669.71,225,[],0.0
2009-11-23 21:00:00+00:00,205.88,0.24268460620922633,0.9600338680499996,0.25359859114095334,1.4121851200937292,0.34793058987583647,0.505003077815196,0.0,6387.906805000008,189615.47999999998,189615.47999999998,0.0,0.96740920190652,0.9886504208641629,189615.47999999998,189615.47999999998,1,0.01134957913583716,-0.09466805590926711,0.9675798217250817,0.96740920190652,[],2009-11-23 21:00:00+00:00,2009-11,2009-11-23 14:31:00+00:00,5489.159999999974,196003.386805,"[{'amount': 921L, 'last_sale_price': 205.88, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.028812336443610587,3.216577525312347,0.0,0.0,0,5.757904743138686,6387.906805000008,184126.32,184126.32,226,[],0.0
2009-11-24 21:00:00+00:00,204.44,0.24237003370054125,0.9467714680499997,0.24844295047540635,1.3953134153485625,0.3473581848356793,0.5054375461890782,0.0,6387.906805000008,188289.24,188289.24,0.0,0.9671871767701706,0.4420829187046137,188289.24,188289.24,1,0.5579170812953864,-0.09466805590926711,0.9675798217250817,0.9671871767701706,[],2009-11-24 21:00:00+00:00,2009-11,2009-11-24 14:31:00+00:00,-1326.2399999999907,194677.146805,"[{'amount': 921L, 'last_sale_price': 204.44, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.006766413691205453,3.1755716552506583,0.0,0.0,0,5.681793765810665,6387.906805000008,189615.47999999998,189615.47999999998,227,[],0.0
2009-11-25 21:00:00+00:00,204.19,0.241876608729034,0.9444689680499998,0.24665147206754362,1.3923842999414155,0.3466372742253385,0.5055133519287399,0.0,6387.906805000008,188058.99,188058.99,0.0,0.9671483221899597,0.45794972343404816,188058.99,188058.99,1,0.5420502765659517,-0.09466805590926711,0.9675798217250817,0.9671483221899597,[],2009-11-25 21:00:00+00:00,2009-11,2009-11-25 14:31:00+00:00,-230.25,194446.896805,"[{'amount': 921L, 'last_sale_price': 204.19, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0011827274221900552,3.1626889072452737,0.0,0.0,0,5.659409129622232,6387.906805000008,188289.24,188289.24,228,[],0.0
2009-11-27 18:00:00+00:00,200.59,0.24226372423045425,0.9113129680500001,0.23480326150317776,1.3502050380784985,0.3466245147379059,0.5073254478024998,0.0,6387.906805000008,184743.39,184743.39,0.0,0.9665784363326054,0.9498939981064899,184743.39,184743.39,1,0.05010600189351004,-0.09466805590926711,0.9675798217250817,0.9665784363326054,[],2009-11-27 18:00:00+00:00,2009-11,2009-11-27 14:31:00+00:00,-3315.5999999999767,191131.29680500002,"[{'amount': 921L, 'last_sale_price': 200.59, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.017051442087682167,3.0663934986957977,0.0,0.0,0,5.460108046433677,6387.906805000008,188058.99,188058.99,229,[],0.0
2009-11-30 21:00:00+00:00,199.91,0.2418219767197617,0.9050501680499998,0.2319099275915151,1.3422378441710583,0.3459527499422139,0.5074932193805887,0.0,6387.906805000008,184117.11,184117.11,0.0,0.9664685638618188,0.38609542305363026,184117.11,184117.11,1,0.6139045769463697,-0.09466805590926711,0.9675798217250817,0.9664685638618188,[],2009-11-30 21:00:00+00:00,2009-11,2009-11-30 14:31:00+00:00,-626.2800000000279,190505.016805,"[{'amount': 921L, 'last_sale_price': 199.91, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0032767004172999936,3.04379237876838,0.0,0.0,0,5.420051030306255,6387.906805000008,184743.39,184743.39,230,[],0.0
2009-12-01 21:00:00+00:00,196.97,0.24195845109325267,0.87797276805,0.2222722007920129,1.3077914469830092,0.3457489447162391,0.5087985635360923,0.0,6387.906805000008,181409.37,181409.37,0.0,0.9659850935344877,0.9109814554394061,181409.37,181409.37,1,0.08901854456059388,-0.09466805590926711,0.9675798217250817,0.9659850935344877,[],2009-12-01 21:00:00+00:00,2009-12,2009-12-01 14:31:00+00:00,-2707.7399999999907,187797.276805,"[{'amount': 921L, 'last_sale_price': 196.97, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.014213483956549089,2.9648225904992045,0.0,0.0,0,5.262395018066461,6387.906805000008,184117.11,184117.11,231,[],0.0
2009-12-02 21:00:00+00:00,196.23000000000002,0.24152847982205589,0.8711573680500002,0.21927416965261287,1.2991212653778539,0.34509111083136146,0.5089792040690092,0.0,6387.906805000008,180727.83000000002,180727.83000000002,0.0,0.9658611995224268,0.40158873728358185,180727.83000000002,180727.83000000002,1,0.5984112627164182,-0.09466805590926711,0.9675798217250817,0.9658611995224268,[],2009-12-02 21:00:00+00:00,2009-12,2009-12-02 14:31:00+00:00,-681.539999999979,187115.73680500002,"[{'amount': 921L, 'last_sale_price': 196.23000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.003629126106592384,2.9409774565057885,0.0,0.0,0,5.220043896969235,6387.906805000008,181409.37,181409.37,232,[],0.0
2009-12-03 21:00:00+00:00,196.48000000000002,0.24101304215788646,0.8734598680500001,0.2189561621284318,1.3020503807850008,0.3443568244538476,0.508985915532378,0.0,6387.906805000008,180958.08000000002,180958.08000000002,0.0,0.9659031564329751,0.3590789153681192,180958.08000000002,180958.08000000002,1,0.6409210846318809,-0.09466805590926711,0.9675798217250817,0.9659031564329751,[],2009-12-03 21:00:00+00:00,2009-12,2009-12-03 14:31:00+00:00,230.25,187345.98680500002,"[{'amount': 921L, 'last_sale_price': 196.48000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0012305218360117998,2.9401398651390855,0.0,0.0,0,5.2186313036403424,6387.906805000008,180727.83000000002,180727.83000000002,233,[],0.0
2009-12-04 21:00:00+00:00,193.32,0.24124774816306738,0.8443562680499999,0.20870864376262574,1.2650263620386624,0.3442371087771459,0.510472109677626,0.0,6387.906805000008,178047.72,178047.72,0.0,0.9653651145624169,0.84733134082344,178047.72,178047.72,1,0.15266865917656006,-0.09466805590926711,0.9675798217250817,0.9653651145624169,[],2009-12-04 21:00:00+00:00,2009-12,2009-12-04 14:31:00+00:00,-2910.360000000015,184435.626805,"[{'amount': 921L, 'last_sale_price': 193.32, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.01553468024393434,2.855380604489718,0.0,0.0,0,5.048390087034174,6387.906805000008,180958.08000000002,180958.08000000002,234,[],0.0
2009-12-07 21:00:00+00:00,188.95000000000002,0.24207097083132786,0.80410856805,0.19438256265885162,1.213825424721732,0.3445818114317448,0.5131149963670558,0.0,6387.906805000008,174022.95,174022.95,0.0,0.9645924479372964,0.9461334677590566,174022.95,174022.95,1,0.053866532240943385,-0.09466805590926711,0.9675798217250817,0.9645924479372964,[],2009-12-07 21:00:00+00:00,2009-12,2009-12-07 14:31:00+00:00,-4024.7699999999895,180410.85680500002,"[{'amount': 921L, 'last_sale_price': 188.95000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.021822085405740488,2.736892160755415,0.0,0.0,0,4.800116729442928,6387.906805000008,178047.72,178047.72,235,[],0.0
