,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_mavg,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_mavg,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2002-05-28 20:00:00+00:00,23.98,0.04036976546364024,-0.010134899999999947,3.0913291893030955e-18,10.70808918379067,0.004616104879230388,-0.003345877886971722,0.0,7500.651,2398.0,2398.0,0.0,0.24225523255643622,2398.0,21.618033333333326,2398.0,1,-0.03599807786087568,0.2582169815789726,0.24225523255643622,[],2002-05-28 20:00:00+00:00,2002-05,2002-05-28 13:31:00+00:00,-17.0,9898.651,"[{'amount': 100L, 'last_sale_price': 23.98, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.0017144613097012096,-0.08567579680021568,0.0,23.88200000000001,0.0,0,-0.1265824478645522,7500.651,2415.0,2415.0,601,[],0.0
2002-05-29 20:00:00+00:00,23.98,0.04033616696341754,-0.010134899999999947,5.953404557125928e-17,10.756357601334287,0.004612282144873969,-0.0033402921142055633,0.0,7500.651,2398.0,2398.0,0.0,0.24225523255643622,2398.0,21.629833333333327,2398.0,1,-0.03599807786087568,0.2582169815789726,0.24225523255643622,[],2002-05-29 20:00:00+00:00,2002-05,2002-05-29 13:31:00+00:00,0.0,9898.651,"[{'amount': 100L, 'last_sale_price': 23.98, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.0,-0.08560472435049502,0.0,23.886000000000003,0.0,0,-0.12647726924409344,7500.651,2398.0,2398.0,602,[],0.0
2002-05-30 20:00:00+00:00,24.2,0.04032856986018033,-0.007934899999999967,-3.6972912293953444e-17,10.804825012931978,0.004608468891763797,-0.002436224345127289,0.0,7500.651,2420.0,2420.0,0.0,0.24393560462917202,2420.0,21.644866666666662,2420.0,1,-0.03599807786087568,0.2582169815789726,0.24393560462917202,[],2002-05-30 20:00:00+00:00,2002-05,2002-05-30 13:31:00+00:00,22.0,9920.651,"[{'amount': 100L, 'last_sale_price': 24.2, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.0022225250693250764,-0.06244763212730812,0.0,23.8911,0.0,0,-0.09232287670683509,7500.651,2398.0,2398.0,603,[],0.0
2002-05-31 20:00:00+00:00,23.3,0.040718033286110594,-0.016934899999999864,7.744219173218315e-17,10.853492238967664,0.004604665080772719,-0.006093601494622796,0.0,7500.651,2330.0,2330.0,0.0,0.23701380508778105,2330.0,21.657133333333327,2330.0,1,-0.03599807786087568,0.2582169815789726,0.23701380508778105,[],2002-05-31 20:00:00+00:00,2002-05,2002-05-31 13:31:00+00:00,-90.0,9830.651,"[{'amount': 100L, 'last_sale_price': 23.3, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.009071985296126073,-0.1547042943533256,0.0,23.895100000000003,0.0,0,-0.22595272211581752,7500.651,2420.0,2420.0,604,[],0.0
2002-06-03 20:00:00+00:00,22.91,0.04076378881839664,-0.02083489999999988,3.504428152626204e-17,10.902360103207426,0.004600870672999268,-0.007681965091005268,0.0,7500.651,2291.0,2291.0,0.0,0.2339748424448543,2291.0,21.66496666666666,2291.0,1,-0.03599807786087568,0.2582169815789726,0.2339748424448543,[],2002-06-03 20:00:00+00:00,2002-06,2002-06-03 13:31:00+00:00,-39.0,9791.651,"[{'amount': 100L, 'last_sale_price': 22.91, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.003967183861984358,-0.1948123488482464,0.0,23.8981,0.0,0,-0.2838910976880508,7500.651,2330.0,2330.0,605,[],0.0
2002-06-04 20:00:00+00:00,22.78,0.04073866104839644,-0.022134899999999846,-2.5247955541444616e-16,10.951429432813445,0.0045970856297659814,-0.008203289232488538,0.0,7500.651,2278.0,2278.0,0.0,0.2329564681263295,2278.0,21.675266666666666,2278.0,1,-0.03599807786087568,0.2582169815789726,0.2329564681263295,[],2002-06-04 20:00:00+00:00,2002-06,2002-06-04 13:31:00+00:00,-13.0,9778.651,"[{'amount': 100L, 'last_sale_price': 22.78, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.0013276616987267786,-0.20816300132161752,0.0,23.909400000000005,0.0,0,-0.30326759799637054,7500.651,2291.0,2291.0,606,[],0.0
2002-06-05 20:00:00+00:00,22.72,0.04070674945743802,-0.02273489999999989,-4.051022285332988e-17,11.00070105835801,0.004593309912617751,-0.008436117626436807,0.0,7500.651,2272.0,2272.0,0.0,0.23248553539873673,2272.0,21.683933333333336,2272.0,1,-0.03599807786087568,0.2582169815789726,0.23248553539873673,[],2002-06-05 20:00:00+00:00,2002-06,2002-06-05 13:31:00+00:00,-6.0,9772.651,"[{'amount': 100L, 'last_sale_price': 22.72, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.0006135815666189481,-0.21424072517802747,0.0,23.9243,0.0,0,-0.3121035685320229,7500.651,2278.0,2278.0,607,[],0.0
2002-06-06 20:00:00+00:00,22.16,0.04083816065854563,-0.02833489999999983,-2.768139336172201e-16,11.050175813837571,0.004589543483320183,-0.010719608581678355,0.0,7500.651,2216.0,2216.0,0.0,0.22806211728711878,2216.0,21.685733333333335,2216.0,1,-0.03906384822814793,0.2582169815789726,0.22806211728711878,[],2002-06-06 20:00:00+00:00,2002-06,2002-06-06 13:31:00+00:00,-56.0,9716.651,"[{'amount': 100L, 'last_sale_price': 22.16, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.005730277280954765,-0.27135768749867856,0.0,23.935399999999994,0.0,0,-0.39349347165424864,7500.651,2272.0,2272.0,608,[],0.0
2002-06-07 20:00:00+00:00,21.400000000000002,0.04111013806581904,-0.03593489999999988,9.475179261887113e-17,11.099854536686859,0.004585786303857966,-0.013832661786393386,0.0,7500.651,2140.0,2140.0,0.0,0.221976710908838,2140.0,21.6804,2140.0,1,-0.04657993041888023,0.2582169815789726,0.221976710908838,[],2002-06-07 20:00:00+00:00,2002-06,2002-06-07 13:31:00+00:00,-76.0,9640.651,"[{'amount': 100L, 'last_sale_price': 21.400000000000002, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.007821624961110607,-0.3478481791974519,0.0,23.937899999999996,0.0,0,-0.5002546269442296,7500.651,2216.0,2216.0,609,[],0.0
2002-06-10 20:00:00+00:00,21.48,0.04108032433149505,-0.03513489999999975,2.7962391623482047e-16,11.149738067793061,0.0045820383364332685,-0.01347827064075099,0.0,7500.651,2148.0,2148.0,0.0,0.2226217944871257,2148.0,21.679399999999998,2148.0,1,-0.04657993041888023,0.2582169815789726,0.2226217944871257,[],2002-06-10 20:00:00+00:00,2002-06,2002-06-10 13:31:00+00:00,8.0,9648.651,"[{'amount': 100L, 'last_sale_price': 21.48, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.0008298194800331338,-0.33918508346807635,0.0,23.935699999999997,0.0,0,-0.4878421535192481,7500.651,2140.0,2140.0,610,[],0.0
2002-06-11 20:00:00+00:00,20.46,0.04159853000227491,-0.045334899999999734,4.1783270787652167e-16,11.199827251510051,0.004578299543464135,-0.017673581692817207,0.0,7500.651,2046.0,2046.0,0.0,0.21431599416381725,2046.0,21.671366666666668,2046.0,1,-0.055876137338996275,0.2582169815789726,0.21431599416381725,[],2002-06-11 20:00:00+00:00,2002-06,2002-06-11 13:31:00+00:00,-102.0,9546.651,"[{'amount': 100L, 'last_sale_price': 20.46, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.010571425995198669,-0.4392244792256971,0.0,23.932499999999994,0.0,0,-0.6228382248133731,7500.651,2148.0,2148.0,611,[],0.0
2002-06-12 20:00:00+00:00,20.09,0.04163605961025692,-0.04903489999999966,6.028674291806456e-16,11.250122935672684,0.004574569887582905,-0.019188237723200618,0.0,7500.651,2009.0,2009.0,0.0,0.2112590672360111,2009.0,21.66443333333333,2009.0,1,-0.0595352826160632,0.2582169815789726,0.2112590672360111,[],2002-06-12 20:00:00+00:00,2002-06,2002-06-12 13:31:00+00:00,-37.0,9509.651,"[{'amount': 100L, 'last_sale_price': 20.09, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.0038757046842918808,-0.47644077118035294,0.0,23.908599999999996,0.0,0,-0.6743520865353853,7500.651,2046.0,2046.0,612,[],0.0
2002-06-13 20:00:00+00:00,19.54,0.04176252065301061,-0.05453489999999972,-3.394511425617781e-16,11.300625971611144,0.004570849331634647,-0.021456587775772768,0.0,7500.651,1954.0,1954.0,0.0,0.20667076976188756,1954.0,21.654466666666668,1954.0,1,-0.06497455262251428,0.2582169815789726,0.20667076976188756,[],2002-06-13 20:00:00+00:00,2002-06,2002-06-13 13:31:00+00:00,-55.0,9454.651,"[{'amount': 100L, 'last_sale_price': 19.54, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.005783598157282577,-0.5311545357728303,0.0,23.8823,0.0,0,-0.7487574760747421,7500.651,2009.0,2009.0,613,[],0.0
2002-06-14 20:00:00+00:00,20.1,0.04190575829115842,-0.04893489999999978,-2.9902790341593695e-17,11.351337214165357,0.004567137838675601,-0.019070082730415588,0.0,7500.651,2010.0000000000002,2010.0000000000002,0.0,0.21134199961706093,2010.0000000000002,21.647900000000003,2010.0000000000002,1,-0.06497455262251428,0.2582169815789726,0.21134199961706093,[],2002-06-14 20:00:00+00:00,2002-06,2002-06-14 13:31:00+00:00,56.0,9510.651,"[{'amount': 100L, 'last_sale_price': 20.1, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.005923010801773598,-0.47046713674912427,0.0,23.865099999999998,0.0,0,-0.6660249799280792,7500.651,1954.0,1954.0,614,[],0.0
2002-06-17 20:00:00+00:00,20.54,0.04197977889667871,-0.04453489999999982,1.3647619619782412e-16,11.40225752169946,0.004563435371971639,-0.0172052829045097,0.0,7500.651,2054.0,2054.0,0.0,0.21497383839556256,2054.0,21.6444,2054.0,1,-0.06497455262251428,0.2582169815789726,0.21497383839556256,[],2002-06-17 20:00:00+00:00,2002-06,2002-06-17 13:31:00+00:00,44.0,9554.651,"[{'amount': 100L, 'last_sale_price': 20.54, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.004626392031418236,-0.42371667669915103,0.0,23.8403,0.0,0,-0.6013905488397449,7500.651,2010.0000000000002,2010.0000000000002,615,[],0.0
2002-06-18 20:00:00+00:00,20.150000000000002,0.042024022332744694,-0.048434899999999836,7.628840740943458e-17,11.45338775611633,0.00455974189499674,-0.018792363340174624,0.0,7500.651,2015.0000000000002,2015.0000000000002,0.0,0.21175640006133056,2015.0000000000002,21.644099999999998,2015.0000000000002,1,-0.06497455262251428,0.2582169815789726,0.21175640006133056,[],2002-06-18 20:00:00+00:00,2002-06,2002-06-18 13:31:00+00:00,-39.0,9515.651,"[{'amount': 100L, 'last_sale_price': 20.150000000000002, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.00408178174168794,-0.46231834230335295,0.0,23.8097,0.0,0,-0.654853928487826,7500.651,2054.0,2054.0,616,[],0.0
2002-06-19 20:00:00+00:00,17.12,0.04663974878678423,-0.07873489999999983,-9.040580277914008e-16,11.50472878287217,0.004556057371431471,-0.0313411217221547,0.0,7500.651,1712.0,1712.0,0.0,0.18583141812275317,1712.0,21.636166666666664,1712.0,1,-0.08890734065089873,0.2582169815789726,0.18583141812275317,[],2002-06-19 20:00:00+00:00,2002-06,2002-06-19 13:31:00+00:00,-303.0,9212.651,"[{'amount': 100L, 'last_sale_price': 17.12, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.03184227752783286,-0.6947349068580337,0.0,23.748399999999997,0.0,0,-0.9011392601515207,7500.651,2015.0000000000002,2015.0000000000002,617,[],0.0
2002-06-20 20:00:00+00:00,17.11,0.04660193963357828,-0.07883489999999982,-1.2910479471498383e-16,11.556281470991166,0.004552381765161497,-0.03133297232280462,0.0,7500.651,1711.0,1711.0,0.0,0.18574303346924456,1711.0,21.62363333333333,1711.0,1,-0.08900623646919774,0.2582169815789726,0.18574303346924456,[],2002-06-20 20:00:00+00:00,2002-06,2002-06-20 13:31:00+00:00,-1.0,9211.651,"[{'amount': 100L, 'last_sale_price': 17.11, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.0001085463890904137,-0.6951232625608458,0.0,23.686799999999998,0.0,0,-0.901640167343682,7500.651,1712.0,1712.0,618,[],0.0
2002-06-21 20:00:00+00:00,16.85,0.04659593543981796,-0.08143489999999987,1.3594739227727774e-16,11.608046693080185,0.004548715040276083,-0.032393526886834785,0.0,7500.651,1685.0000000000002,1685.0000000000002,0.0,0.18343827780959676,1685.0000000000002,21.611166666666662,1685.0000000000002,1,-0.09157752774497462,0.2582169815789726,0.18343827780959676,[],2002-06-21 20:00:00+00:00,2002-06,2002-06-21 13:31:00+00:00,-26.0,9185.651,"[{'amount': 100L, 'last_sale_price': 16.85, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.002822512489889184,-0.7187499757059694,0.0,23.6246,0.0,0,-0.9317482984703762,7500.651,1711.0,1711.0,619,[],0.0
2002-06-24 20:00:00+00:00,17.27,0.04665481988393075,-0.07723489999999977,-3.042425182754291e-16,11.660025325343556,0.004545057161066628,-0.030543491086583656,0.0,7500.651,1727.0,1727.0,0.0,0.1871548891478449,1727.0,21.600266666666663,1727.0,1,-0.09157752774497462,0.2582169815789726,0.1871548891478449,[],2002-06-24 20:00:00+00:00,2002-06,2002-06-24 13:31:00+00:00,42.0,9227.651,"[{'amount': 100L, 'last_sale_price': 17.27, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.004572348764393608,-0.6768512138773662,0.0,23.5564,0.0,0,-0.8792512206929353,7500.651,1685.0000000000002,1685.0000000000002,620,[],0.0
2002-06-25 20:00:00+00:00,17.14,0.04662434936611116,-0.07853489999999974,4.228954143392155e-16,11.712218247597892,0.004541408092025204,-0.031047018999719005,0.0,7500.651,1714.0,1714.0,0.0,0.18600812987925425,1714.0,21.583933333333334,1714.0,1,-0.09157752774497462,0.2582169815789726,0.18600812987925425,[],2002-06-25 20:00:00+00:00,2002-06,2002-06-25 13:31:00+00:00,-13.0,9214.651,"[{'amount': 100L, 'last_sale_price': 17.14, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.001408809240834974,-0.6884645421282067,0.0,23.4806,0.0,0,-0.8941941126249187,7500.651,1727.0,1727.0,621,[],0.0
2002-06-26 20:00:00+00:00,16.55,0.04675772271420864,-0.08443489999999976,-4.652628764571621e-16,11.764626343286993,0.004537767797843103,-0.03350588982840033,0.0,7500.651,1655.0,1655.0,0.0,0.1807626786997451,1655.0,21.566433333333332,1655.0,1,-0.09454440229394771,0.2582169815789726,0.1807626786997451,[],2002-06-26 20:00:00+00:00,2002-06,2002-06-26 13:31:00+00:00,-59.0,9155.651,"[{'amount': 100L, 'last_sale_price': 16.55, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.006402846944501772,-0.7408762092730827,0.0,23.401999999999997,0.0,0,-0.9596224128676322,7500.651,1714.0,1714.0,622,[],0.0
2002-06-27 20:00:00+00:00,17.06,0.046860940115675216,-0.07933489999999965,-6.974757849927423e-16,11.817250499496788,0.004534136243409413,-0.031272572161543284,0.0,7500.651,1705.9999999999998,1705.9999999999998,0.0,0.18530082219908192,1705.9999999999998,21.548566666666666,1705.9999999999998,1,-0.09454440229394771,0.2582169815789726,0.18530082219908192,[],2002-06-27 20:00:00+00:00,2002-06,2002-06-27 13:31:00+00:00,51.0,9206.651,"[{'amount': 100L, 'last_sale_price': 17.06, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.005570330280173508,-0.6899757526161993,0.0,23.319100000000002,0.0,0,-0.8963859472716443,7500.651,1655.0,1655.0,623,[],0.0
2002-06-28 20:00:00+00:00,17.72,0.047052379324766455,-0.0727348999999996,3.0614533344306074e-16,11.870091606970359,0.00453051339380958,-0.028422113273343173,0.0,7500.651,1772.0,1772.0,0.0,0.19109961110366389,1772.0,21.536166666666666,1772.0,1,-0.09454440229394771,0.2582169815789726,0.19109961110366389,[],2002-06-28 20:00:00+00:00,2002-06,2002-06-28 13:31:00+00:00,66.0,9272.651,"[{'amount': 100L, 'last_sale_price': 17.72, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.007168730518839039,-0.6245387169267403,0.0,23.241799999999998,0.0,0,-0.81534129953649,7500.651,1705.9999999999998,1705.9999999999998,624,[],0.0
2002-07-01 20:00:00+00:00,17.06,0.0472243731467251,-0.07933489999999965,-2.44804176929847e-18,11.92315056012301,0.004526899214324016,-0.031152119018527432,0.0,7500.651,1705.9999999999998,1705.9999999999998,0.0,0.18530082219908192,1705.9999999999998,21.525033333333333,1705.9999999999998,1,-0.09454440229394771,0.2582169815789726,0.18530082219908192,[],2002-07-01 20:00:00+00:00,2002-07,2002-07-01 13:31:00+00:00,-66.0,9206.651,"[{'amount': 100L, 'last_sale_price': 17.06, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.007117705605441227,-0.6820392037751907,0.0,23.1657,0.0,0,-0.8874179881486582,7500.651,1772.0,1772.0,625,[],0.0
2002-07-02 20:00:00+00:00,16.94,0.047192473258868,-0.08053489999999974,6.884593733760637e-16,11.97642825705742,0.0045232936704266875,-0.031609590415816624,0.0,7500.651,1694.0000000000002,1694.0000000000002,0.0,0.1842375528989627,1694.0000000000002,21.505533333333332,1694.0000000000002,1,-0.09454440229394771,0.2582169815789726,0.1842375528989627,[],2002-07-02 20:00:00+00:00,2002-07,2002-07-02 13:31:00+00:00,-12.0,9194.651,"[{'amount': 100L, 'last_sale_price': 16.94, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.0013034055488799767,-0.6925281371218349,0.0,23.092100000000002,0.0,0,-0.9009426037814959,7500.651,1705.9999999999998,1705.9999999999998,626,[],0.0
2002-07-03 20:00:00+00:00,17.55,0.04734933966069962,-0.07443489999999975,1.115535096513315e-16,12.029925599578826,0.004519696727783736,-0.028980043196964067,0.0,7500.651,1755.0,1755.0,0.0,0.18961389101641798,1755.0,21.4783,1755.0,1,-0.09454440229394771,0.2582169815789726,0.18961389101641798,[],2002-07-03 20:00:00+00:00,2002-07,2002-07-03 13:31:00+00:00,61.0,9255.651,"[{'amount': 100L, 'last_sale_price': 17.55, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.006634292046538759,-0.6328193210783173,0.0,23.027300000000004,0.0,0,-0.8266605707328476,7500.651,1694.0000000000002,1694.0000000000002,627,[],0.0
2002-07-05 17:00:00+00:00,18.740000000000002,0.048020292514203144,-0.06253489999999973,-5.59663780287753e-16,12.083643493210303,0.004516108352252107,-0.023943877472619356,0.0,7500.651,1874.0000000000002,1874.0000000000002,0.0,0.1999007749728497,1874.0000000000002,21.4573,1874.0000000000002,1,-0.09454440229394771,0.2582169815789726,0.1999007749728497,[],2002-07-05 17:00:00+00:00,2002-07,2002-07-05 13:31:00+00:00,119.0,9374.651,"[{'amount': 100L, 'last_sale_price': 18.740000000000002, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.012857010274047731,-0.5155462516480607,0.0,22.964900000000004,0.0,0,-0.6835527781177432,7500.651,1755.0,1755.0,628,[],0.0
2002-07-08 20:00:00+00:00,18.01,0.04822821512818932,-0.0698348999999997,-5.448741616880537e-16,12.137582847208085,0.004512528509878185,-0.02692291378254737,0.0,7500.651,1801.0000000000002,1801.0000000000002,0.0,0.19362154095009587,1801.0000000000002,21.436500000000002,1801.0000000000002,1,-0.09454440229394771,0.2582169815789726,0.19362154095009587,[],2002-07-08 20:00:00+00:00,2002-07,2002-07-08 13:31:00+00:00,-73.0,9301.651,"[{'amount': 100L, 'last_sale_price': 18.01, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.007786956549102442,-0.577194439384349,0.0,22.8979,0.0,0,-0.7621796438696099,7500.651,1874.0000000000002,1874.0000000000002,629,[],0.0
2002-07-09 20:00:00+00:00,17.53,0.048295584672442035,-0.07463489999999973,7.306655280814311e-16,12.191744574576955,0.004508957166896445,-0.028876324217065437,0.0,7500.651,1753.0,1753.0,0.0,0.18943874153023493,1753.0,21.414833333333334,1753.0,1,-0.09454440229394771,0.2582169815789726,0.18943874153023493,[],2002-07-09 20:00:00+00:00,2002-07,2002-07-09 13:31:00+00:00,-48.0,9253.651,"[{'amount': 100L, 'last_sale_price': 17.53, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.0051603742174373135,-0.618214308351273,0.0,22.823100000000004,0.0,0,-0.8148836781781147,7500.651,1801.0000000000002,1801.0000000000002,630,[],0.0
2002-07-10 20:00:00+00:00,17.32,0.04827637912731138,-0.07673489999999972,4.319543930149412e-16,12.2461295920857,0.0045053942897281185,-0.029706878280823176,0.0,7500.651,1732.0,1732.0,0.0,0.18759509051084028,1732.0,21.390166666666666,1732.0,1,-0.09454440229394771,0.2582169815789726,0.18759509051084028,[],2002-07-10 20:00:00+00:00,2002-07,2002-07-10 13:31:00+00:00,-21.0,9232.651,"[{'amount': 100L, 'last_sale_price': 17.32, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.0022693745420050426,-0.6362535108525879,0.0,22.750300000000003,0.0,0,-0.8383501853366069,7500.651,1753.0,1753.0,631,[],0.0
2002-07-11 20:00:00+00:00,18.3,0.04871218940939049,-0.06693489999999969,-3.1748733389127423e-16,12.30073882028263,0.004501839844979862,-0.025566364652700253,0.0,7500.651,1830.0,1830.0,0.0,0.19612779429859717,1830.0,21.368866666666666,1830.0,1,-0.09454440229394771,0.2582169815789726,0.19612779429859717,[],2002-07-11 20:00:00+00:00,2002-07,2002-07-11 13:31:00+00:00,98.0,9330.651,"[{'amount': 100L, 'last_sale_price': 18.3, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",0.010614502811814308,-0.5426783253968744,0.0,22.694300000000002,0.0,0,-0.7220787578060217,7500.651,1732.0,1732.0,632,[],0.0
2002-07-12 20:00:00+00:00,17.5,0.048966073997854485,-0.0749348999999997,-9.599351329623317e-16,12.355573183511158,0.004498293799442447,-0.02882689659365565,0.0,7500.651,1750.0,1750.0,0.0,0.18917587529785743,1750.0,21.339866666666666,1750.0,1,-0.09454440229394771,0.2582169815789726,0.18917587529785743,[],2002-07-12 20:00:00+00:00,2002-07,2002-07-12 13:31:00+00:00,-80.0,9250.651,"[{'amount': 100L, 'last_sale_price': 17.5, 'cost_basis': 24.993489999999998, 'sid': Equity(8 [AAPL])}]",-0.008573892646933201,-0.6087192344409994,0.0,22.643100000000008,0.0,0,-0.8060504922752201,7500.651,1830.0,1830.0,633,[],0.0
